channel	video_id	title
Lorq Nichols	OscEC1tgrPg	LORQ:TECH #35: ~!Keith-y Throws!~
Lorq Nichols	OYqmcnNVgQA	LORQ:GOOF #05: Circular Energy of The Universe (Evan's Move)
Lorq Nichols	OGC0zDsMnks	LORQ:FLOW #8: ~Club-Spinning (Wind-Blown Flow)~
Lorq Nichols	soRUocHARBo	LORQ:FLOW #7: Glowsticks (FreeHand)
Lorq Nichols	V0KqN9S5HLE	LORQ:TECH #33: ~Tribute to Contact Juggling.Org~
Lorq Nichols	maDSujbGyAk	LORQ:GOOF #01: ~Sea Creatures~
Lorq Nichols	l1eJt3WlEIE	LORQ:TECH #32: ~Chris Kelly Contact Poi~
Lorq Nichols	yBRcSGRsNk0	LORQ:GOOF #02: ~Face Play~
Lorq Nichols	POTN_M5K75w	LORQ:GOOF #03: ~Chris Kelly So Strong!~
Lorq Nichols	Srn1HKnhKZY	LORQ:GOOF #00: ~Handle It~
Lorq Nichols	mbY0IjUVRvQ	LORQ:FLOW #6: ~Eugene Juggle Club!~
Lorq Nichols	PnKc_Qak9is	LORQ:TECH #31: ~Chris Kelly 3 Poi... the 3rd~
Lorq Nichols	PpAimYROhfM	LORQ:TECH #30: ~Toroid Flowers: Antibend C.A.P.'s~
Lorq Nichols	24F6CFNiHpk	LORQ:TECH #29: ~TOROIDS- Hybrids and Hella Antibend
Lorq Nichols	huGdXNYtdtY	LORQ:TECH #28: ~TOROIDS- VTG.2 Equivalents~
Lorq Nichols	TR3pV8Y2C-8	LORQ:TECH #27 ~Helical Patterns~
Lorq Nichols	MloWhPupboI	LORQ:TECH #26 ~Chris Kelly! -- 3 Poi, 4 Poi, Yellow Poi, Orange Poi ~
Lorq Nichols	kpPJDLST8AU	LORQ:TECH #25: ~CHRIS KELLY- 3 POI AND STUFF~
Lorq Nichols	DzfCxzpDhXM	LORQ:FLOW #5: ~Fire Trails!--"Trails" Effect-- Final Cut Pro~
Lorq Nichols	1kR1-cGbKlU	LORQ:FLOW #4: ~New Year's Dance (Body as Prop)~
Lorq Nichols	TAKjU5DlTSk	LORQ:FLOW #3: ~New Year's Poi~
Lorq Nichols	HEdEj9LdmiQ	LORQ:FLOW #2: ~New Year's Clubs~
Lorq Nichols	A6VECSf-Cvo	LORQ:TECH #24: ~Transitions in VTG2 using Polyrhythms~
Lorq Nichols	hf0NwGlQD9M	LORQ:TECH #23: ~Club Tech Collab 2012~
Lorq Nichols	WwYHMCX9Llo	LORQ:TECH #22: ~2-Beat Spiral Isolations (Spiral-Linear/Fo8 Hand Path)~
Lorq Nichols	DWRVdkM2s80	LORQ:TECH #21 ~Split-Same (Floor plane)~
Lorq Nichols	qDqPq7xPIxA	LORQ:TECH #20 ~Split Opposite (Floor)~
Lorq Nichols	LGGvcxkk0g8	LORQ:TECH #19 ~Together Opposite (Floor)~
Lorq Nichols	ksT7jADwU5c	LORQ:FLOW #1 ~Movement, Freestyle Dance, Body as Prop~
Lorq Nichols	eSc6qK_wkoo	LORQ:TECH #18 ~Together-Same (Floor)~
Lorq Nichols	P4at_aguKxI	LORQ:TECH #17 ~Split-Same (WHeel)~
Lorq Nichols	ccPg3SyJVvg	LORQ:TECH #16 ~Split-Opposite (WHeel)~
Lorq Nichols	oAXONEUpe8I	LORQ:TECH #15 ~Together Opposite (WHeel)~
Lorq Nichols	nzsIvtf4x2s	LORQ:TECH #14 ~Together Same (Wheel plane)~
Lorq Nichols	zVB68rJYsdQ	LORQ:TECH #4 ~27 Arm Path Ultimate Pattern~
Lorq Nichols	qUl4w_qAr9Q	LORQ:TECH #9 ~ 3-Beat Helical Shapes~
Lorq Nichols	P3jx5F4FswI	LORQ:TECH #6 ~Inverse Prop:Hand Ratio Patterns~
Lorq Nichols	LY0grV8sgOU	LORQ:TECH #13 ~Split-Same (Wall plane)~
Lorq Nichols	3uEHlIp7bss	LORQ:TECH #12 ~Split Opposite (Wall plane)~
Lorq Nichols	Lqgtcpb6ugI	LORQ:TECH #11 ~Together Opposite (Wall plane)~
Lorq Nichols	bKs05_EUK7A	LORQ:TECH #10 ~Together-Same (Wall plane)~
Lorq Nichols	KmgatGdKL84	LORQ:TECH #8 ~Infinte L Ultimate Pattern~
Lorq Nichols	_AutqXYZ5a4	LORQ:TECH #7~ Quarter Time Ultimate Pattern
Lorq Nichols	v0zlOg1d_R4	LORQ:TECH #5  ~CLUB TECH COLLAB 2011~
Lorq Nichols	XlYbb1_kK2E	LORQ:TECH #3: ~Ulitimate Pattern (Humanity Is Ready).~
Lorq Nichols	Xy2LNRgPTpg	LORQ:TECH #2: ~Thumb Cradle~ 5 Uses (Contact Juggling)
Lorq Nichols	L0coB17aw_o	LORQ:TECH #1: ~40 Patterns Made Easier~ Final Edit
Lorq Nichols	a1c7Td29FQM	LORQ:  ~144~ 3D Atomic Club Hybrids Part 3 - Infinite L
Lorq Nichols	h5cq275BbRw	LORQ:  ~144~  3D Atomic Club Hybrids Part 2 - Together L
Lorq Nichols	o_uzL-x2pe8	LORQ: ~144~ 3D Atomic Club Hybrids Part 1 - Split L
Lorq Nichols	o53BcosOXCc	Online Clubspinning Workshop by LORQ
Lorq Nichols	ah4QNz7Ownk	Antispin Poi Transitions
Lorq Nichols	_pF8U1t2vDc	16 Basic Club Patterns: LORQ
Lorq Nichols	1vDME7zMhYM	Vulcan Unit #1 - Contact Juggling + Beatboxing
Lorq Nichols	y-AXJ5xSt0E	24 Club Hybrids: LORQ
Lorq Nichols	uDYG8XL6wR0	Fire Torches at Vulcan
Lorq Nichols	U8kimdabyDs	Club Spinning Tutorial : Hybrids -- by LORQ
SpinMorePoi	mpRVniNYKuE	Finally at it again
SpinMorePoi	H4A8bfK97H4	First Burn in 6 years. Using slow mo
SpinMorePoi	9TAXTRbEk1A	Fire Poi at Asbury Park Boardwalk
SpinMorePoi	rmBI2eVTF00	Freestyle Fire Poi 7-30-2011
SpinMorePoi	CKF-82MRE9o	First Performance at Club Bowie!
SpinMorePoi	J-x7Mct-ZaU	First Burn 2011 (different song)
SpinMorePoi	BtROn4Tf7oE	First Burn of 2011
SpinMorePoi	BZDo1gmnBRw	Fire Practice
SpinMorePoi	NFwpjp5LJsQ	practicing new moves with led poi
SpinMorePoi	-RJeNMtIheM	2nd Burn (more confidence)
SpinMorePoi	3jLHkYr28rI	First Burn
SpinMorePoi	-Z6fARDsOVA	Spinning Again
SpinMorePoi	lvA2MciR2_w	Fire vs Water
SpinMorePoi	o7pWvnLKS5w	Seek and Destroy
SpinMorePoi	7yJXkNEdtTA	First Spin with a new set of flowtoys
SpinMorePoi	ph3oDnefA94	Superstar
SpinMorePoi	6LmNawn9a4s	Some More Spin
SpinMorePoi	AMyIwx9ypmE	Freestyle LED Poi (A Few Months Later)
SpinMorePoi	q02DK89hK5s	Flowtoys Fire and Water
SpinMorePoi	GtIlVKhM6Cs	Flowtoys Luck and Water
SpinMorePoi	7dOzwSq7unY	Random Spin
SpinMorePoi	bDjU5Qsafh4	My Best Flow
SpinMorePoi	S6TwjXnmIEI	Flowtoys + Photons = Too Cool
SpinMorePoi	IpdFhgTed1s	Spinning to Metal
SpinMorePoi	BHnVTvb_kBY	Just Grooving Out
SpinMorePoi	g6WlFk3BYqM	Anti-Spin Fountain Tutorial
SpinMorePoi	NOCpA1ogByQ	A Longer Video
SpinMorePoi	6Hg5vSI9Eck	Another Poi Video
SpinMorePoi	y7VKCUvnT6w	Still Learning
SpinMorePoi	xJ7RX2sJ3Sc	Still Learning (2)
SpinMorePoi	Iyaemw12OvE	Goofing Around With My Crystal Poi
SpinMorePoi	A1UhtpuFr3I	Freestyle LED Poi (Crystal Poi)
SpinMorePoi	vI28RTkxt4k	Crystal Poi (Just Woke Up)
PlayPoi	bSeDaRb3nvg	Definition of poi fundamentals
PlayPoi	0l4DfCvp9Is	The Joy of Poi: How to make happy circles while learning poi flowers!
PlayPoi	y8UyiHVKybk	Turning in Mexican Waves
PlayPoi	XtDHioNpE5g	Rhythm and Poi Dancing
PlayPoi	2T0y9b6Blg4	Creekside Flow, with Trails!
PlayPoi	fQ_kpJTEYGI	Creekside 2 poi dance freestyle
PlayPoi	H-4o0zpyZz8	Creekside Poi Flow
PlayPoi	3uiUJ0ZhQm8	Living room Jamming
PlayPoi	RZByqrG8MWg	Big life update: I'm un-retiring :)
PlayPoi	X9z8UJ5uJd4	practicing spins and grooving
PlayPoi	0DhwlLYSuRE	Brother of Nick - Introducing Favo
PlayPoi	4Bz84PdGmR8	Hallo Patrons! I make first sexy dance!
PlayPoi	yXfvZolbXV4	8.3 Footwork more on turning on concrete continued
PlayPoi	CybS7FNxJCw	9.2 turning with split-time butterfly
PlayPoi	BAoDiHTR0CA	14 Congratulations! You have graduated!
PlayPoi	YKtQMDr2n1w	13.8 opposites sequence
PlayPoi	8yvjhXEc2nI	13-7 final thoughts on playing with planes
PlayPoi	7ORir5b0aCs	13.6 final thoughts on left-right independence
PlayPoi	Bsuw0b8fJ_I	13.5 how to learn to dance freely with poi
PlayPoi	U3RrDXVhnQY	13.4 more on mastering butterfly
PlayPoi	G9vSO-lcE-I	13.3 mastering turning with buzzsaw
PlayPoi	JktPQsi57Lo	13.2 The importance of left-right speed changes
PlayPoi	WKerB0pjbZs	13.1 weaves into whirls
PlayPoi	I-a8znFy8gw	13-0 Reversing one poi off the body
PlayPoi	Oget9PkSinQ	12.10 transitions between weaves and butterflies step 3
PlayPoi	LLLjtUszQAg	12.9 transition between weaves and butterflies step 2
PlayPoi	_DTAi4BfhZ4	12.8 transition between weaves and butterflies step 1
PlayPoi	TYA2w3hWQLA	12.7 Poi 2-in-1s
PlayPoi	RkMQwXxNjGQ	12.6 playing with lockouts from weaves
PlayPoi	ixc0G_Us1do	12.5 A mirrored progression from shoulder reels to 4x4 fountain
PlayPoi	vJW48ydqWOA	12.4 playing along the tracks
PlayPoi	7CwHf-oAN8A	12.3 more on playing freely with split-time opposites
PlayPoi	hVrB0s75_64	12-2 more on playing freely with same-time patterns
PlayPoi	Y_rIkOTncXQ	12.1 more on the essential skill of reverse right reverse left
PlayPoi	od4ybiNZLPI	12.0 stalling and reversing behind your head
PlayPoi	0s5uVXu-svk	11.14 4X4 Fountain No Excuses
PlayPoi	WvSKpMbq3kY	11.13 when playing with 4 directions look for what you are avoiding
PlayPoi	Eg41kv0TfQM	11.12 playing and turning with buzzsaw
PlayPoi	sNWGZEam04M	11.11 Turning freely with opposites
PlayPoi	WnOemsjnQ3Y	11.10 turning freely with windmills and the weaves through 4 directions in any order
PlayPoi	1L-0IG0h3mE	11.9 Using the neutral matching point to connect windmill and the weaves
PlayPoi	6TJrtR-47YA	11.8 windmill, forward weave, and backward weave from neutral
PlayPoi	V6TOJEJEEvk	11.7 Exploring a butterfly sequence
PlayPoi	PYgd_hxei_w	11.6 Walls for windmills watermills and reels
PlayPoi	sb73iES-vR8	11.5 more on butterfly behind the back
PlayPoi	80ze-LaQXCQ	11.4 whirling with shoulder- and hip-reels
PlayPoi	wUuLvGl1sLc	11.3 turning with split-time buzzsaw
PlayPoi	orHcdi358lE	11.2 wrapping and unwrapping the poi for length changes
PlayPoi	7xA98hiwTLA	11.1 playing along the tracks and switching modes
PlayPoi	ODrO_nq1B6M	11.0 playing along the tracks for freedom
PlayPoi	HI2m5LNGDhc	10.14 Jiggies and Turns from Sky Cam
PlayPoi	pcQuASmehpA	10.13 lockouts and crossy crossy
PlayPoi	_JcivK42WxU	10.12 working on left-right dexterity and stalls transitions
PlayPoi	v0ZVyXDi-C8	10.11 split-time chase the sun
PlayPoi	cDa-QZT0oxw	10.10 going further with threading the needle
PlayPoi	SvmVTKDBPGQ	10.9 turning with poi between the arms: lead up to turning with buzzsaw
PlayPoi	67nb2MgGUkM	10.8 turning continuously with weaves
PlayPoi	4PwtLzLTfmE	10.7 swooping to both sides with split-time butterfly
PlayPoi	K2_kgwJded0	10.6 freedom with opposites 3
PlayPoi	Mi4VcGBnnwk	10.5 transitioning between butterfly and weaves
PlayPoi	prP9VvIU8_A	10.4 freedom with butterfly and opposites continued
PlayPoi	lMCbe17_5Wo	10.3 freedom with butterfly and opposites
PlayPoi	Xh_a8fSzvAc	10.2 fountain counterclockwise
PlayPoi	VWcOiz2Vzvo	10.1 keeping body comfortable while hands are behind back
PlayPoi	10fnsOvBBmQ	10.0 one poi spinning the the other poi extendulums
PlayPoi	EviYz4meBns	9.12 Bonus video 3: Threading the needle via sky cam
PlayPoi	ni9n_doTdN0	9.11 Bonus video 2! Turning in the weaves from sky cam2
PlayPoi	YJ3oh6Tx-2s	9.10 Bonus video! Turning in the weaves from sky cam
PlayPoi	GromRMvtOLQ	9.9 Extended butterfly
PlayPoi	lO-lQb-xlQQ	9.8 more on butterfly behind the back
PlayPoi	JVLVCA1xJ2E	9.7 butterfly behind the back
PlayPoi	TvAPbdZYEwE	9.6 Crosspoints above the head with wall
PlayPoi	-jDuo2pqlbo	9.5 split-time butterfly part 3
PlayPoi	6Xk81fc83Ug	9 4 the fountain part 2
PlayPoi	lXkKd097LTY	9.3 adding full windmill to weave
PlayPoi	MPX9U8Me3CA	9.1 whirling with full piroettes
PlayPoi	VSYDwwYesag	9.0 stalling and reversing with arms crossed
PlayPoi	Mv6pCZmukFg	8.13 mastering thread the needle both ways
PlayPoi	ihjZVE_pVqg	8.12 freedom with opposites part 2
PlayPoi	-9nWxlpo06E	8.11 beginning to whirl with the reels
PlayPoi	dMui5d0yn4M	8.10 split-time butterfly 2
PlayPoi	A2W1z1NauG0	8-9 jiggies into pirouettes
PlayPoi	Ah4Wz4itgF0	8-8: 6-beat fountain cubes
PlayPoi	atIEA65XQWQ	8.7 developing plane control through learning buzzsaw
PlayPoi	X_ht53cZt8I	8.6 poi-fu split-time opposites: turning from inward to outward
PlayPoi	Kl0HEmRWQkc	8.5 once you start reversing right reversing left forget the....
PlayPoi	8PMv-NjYff4	8.4 reversing one poi inside the other poi on a wall plane
PlayPoi	24wGjsEXFLM	8.2 Footwork more on knee safety when turning with friction
PlayPoi	t_q5sveZ27Q	8.1 turns progression part 4
PlayPoi	f4--9TthFMs	8.0 warm up!
PlayPoi	bHr9YySRK0M	7.12 more tips on poitruvian
PlayPoi	0yLgEQHQPm4	7.11 keeping your shoulders safe during big movements
PlayPoi	kuMiiJ0LsuM	7.10 slowing down and beautifying corkscrew
PlayPoi	KdIUTTQPH7w	7.9 further with threading the needle
PlayPoi	DKpqy1upYxY	7.8 further with Mexican wave
PlayPoi	rJEICE4qtoc	7.7 combining reels and extensions
PlayPoi	S6BpkhKGYxQ	7.6 split time hip reels counter clockwise
PlayPoi	UgZ-o-GZ7KI	7.5 More in depth video for learning split time hip reels
PlayPoi	3gRuRmPDB1c	7.4 turning with poitruvian poi
PlayPoi	yqFkicEU9qA	7.3 keep practicing stall right stall left
PlayPoi	TbjOQD-aSyk	7.2 split time opposite poi fu... but slower
PlayPoi	zvgnsvyb_fc	7.1 piroette progression part 3
PlayPoi	VihkDpFN1Lk	7.0 poi fu warmup
PlayPoi	B38cMMinykk	5.14 keeping planes straight while turning with reels
PlayPoi	WKfbRrSafF0	5.13 keeping poi same time
PlayPoi	mDVymobk9oo	5.12 turning between the weaves: troubleshooting a common thing
PlayPoi	76ObwMZMzrw	5.11 turning with weaves hugging teddy bears
PlayPoi	IZmPs0pselQ	5.10 turning in weaves from hanging poi
PlayPoi	qdjdkXgs97c	5.9 corkscrew and windmill are (kinda) the same thing!
PlayPoi	9HbWOaybZHY	5.8 learning the poi corkscrew
PlayPoi	nlRctlkr3Jo	5.7 learning to get into windmill both ways via shoulder reels
PlayPoi	4kkTZxwEqkw	5.6 Mexican wave
PlayPoi	4QqBmkH6GJk	5.5 pass butterfly over your head yo
PlayPoi	uopa1ZCOPns	5.4 following the weaves with your body
PlayPoi	_gJJlUjnlbQ	5.3 exploring forward 3 beat weave
PlayPoi	gzMSMAbR-Qk	5.2 introducing split-time reels
PlayPoi	9IAXVCIOuE0	5.1 poi-fu split-time opposites
PlayPoi	8Ri55PtkkBQ	5 0 turning split time same direction extended
PlayPoi	DSfr7Ntpws4	5 14 when to whirl and when to shuffle
PlayPoi	Mhx_4E95lLE	5 13 tips on not getting dizzy
PlayPoi	38YefLSy0pU	5 12 further with split time butterfly inward and outward
PlayPoi	OGUBuxF_16U	5 11 threading the needle with butterfly
PlayPoi	NI4hfDAi9pM	5 10 split time turns behind the body
PlayPoi	relgtMEnBnQ	5 9 backward 3 beat weave
PlayPoi	0tZ7czhUJUs	5 8 Introducing crosspoints
PlayPoi	KzG5WZ5-X38	5 7 adding poi to poitruvian
PlayPoi	-Qw5KIcBhSQ	5 6 practicing the reels and chase the sun
PlayPoi	hmV-GZWMYoU	5 5 stall and reverse #3 wall plane
PlayPoi	-LneE0VP6dE	5 4 reviewing turning in a circle
PlayPoi	NwhlGgOvta4	5 3 more poitruvian
PlayPoi	OTxnrJx6tE4	5 2 practice poi fu
PlayPoi	Ans8tNj9tsQ	5 1 practicing turning footwork
PlayPoi	RYeJA9yUr8U	5 0 warmup
PlayPoi	cmiP5MNRXIk	4 13 using a wall to examine how you circle the poi
PlayPoi	1lWw-IajGKQ	4 12 thumbs inward behind the back position
PlayPoi	gyiBDaghOcQ	4 11 controlling poi with arms crossed
PlayPoi	x-e_fbqOWQI	4 10split time turns in front
PlayPoi	njEQyiWtC58	4 9  backward 3 beat weave leadups
PlayPoi	43cgpvi2cbU	4 8 tips for backward 2 beat weaves
PlayPoi	GCavoza1Hdc	4 7 forward 3 beat weave
PlayPoi	nK0zQQMCrMk	4 6 introducing reels: looping the same time turns
PlayPoi	a4xmUfiNZxo	4 5 one poi over the head
PlayPoi	Ib24DRMLPlU	4 4 introducing jiggies
PlayPoi	oDuWVmn7adk	4 3 stalling and reversing #2 getting smooth
PlayPoi	JHj8OZZkklU	4 2 poi fu split time same direction
PlayPoi	9FPQ7Q8W5Qg	4 1 beginner practice poitruvian arms
PlayPoi	v1M4beu5O8k	3 14 planes are crazy
PlayPoi	ORAA189QbMA	3 13 Keep exploring freedom with one poi
PlayPoi	0DHRG45RHs0	3 12 3 beat weave leadup #2
PlayPoi	f5L4TiiJa_M	3 11 3 beat weave leadup #1
PlayPoi	24Uj0Xyw7cc	3 10 bending planes into butterfly
PlayPoi	FrDDBbjSZYs	3 9 learning butterfly with poi fu arms
PlayPoi	sMAgmO3-Qtc	3 8 practicing the variations of the same time turns
PlayPoi	at_aeIVw8vc	3 7 smoothing out the same time turns
PlayPoi	B_AZ25--re4	3 6 bending planes and split time butterfly
PlayPoi	MAvCA3pdGSQ	3 5 Exploring the modes of poi movement 1
PlayPoi	H-tJcmuDJY0	3 4 stall and reverse #1   getting started
PlayPoi	tEXmwcOHOpc	3 3 circling your arms in opposite directions
PlayPoi	QksM490fJ3M	3 2 turning with arms split time same direction
PlayPoi	PA-cFuKykFU	3 1 introducing poitruvian arms
PlayPoi	A8pLN59ec6Q	3 0 poi fu and posture
PlayPoi	BiPBnm0Ah4E	2 3 cross both poi
PlayPoi	jQ3G1e8-ns0	2 6 Using the world around you for poi feedback
PlayPoi	fUsALPlfLa4	2 5 give backward split time crossing a try
PlayPoi	iAYiFG73uzs	2 4 crossing both poi forward split time   two beat weaves
PlayPoi	cSorJn4VZKE	2 2 passing poi up behind the hips
PlayPoi	UnNyG7FYDIg	2 1 passing poi behind the shoulders
PlayPoi	-Y7pXaFMDBQ	2 0 Same time turns in front
PlayPoi	dOVqv8izuPo	1 9 turning and crossing freely with one poi
PlayPoi	1qZ3kzHyzMk	1 7 learning to cross one poi backwards
PlayPoi	xdwof5wIQOE	1 6 learning to cross one poi forwards
PlayPoi	pk6mSKrRpBM	1 5 swinging and spinning one poi
PlayPoi	b-vhdltC24A	1 3 warming up with modes of movement
PlayPoi	Myl5wU6phUo	1 2 hitting yourself in the head with the poi, a lot
PlayPoi	lHmNp6M8a8s	1 1 beginner warm up with vocabulary of direction and timing
PlayPoi	lt7V2zlmCJI	1 0 the first thing you should do with your poi
PlayPoi	0M-P57P-byY	0 3 getting to know your space and how to follow these videos
PlayPoi	tfJJQs11BSw	0 2 poi and your health
PlayPoi	Ej5r-wl9oOE	0 0 intro video beginner
PlayPoi	TLlNt8kioLs	0 4 guidelines for questions BTB
PlayPoi	P5COeXGxNyo	Old School Fire Poi Flow #2
PlayPoi	C0zlHSt6WFM	Old School Fire Flow at Leviathan
PlayPoi	5-oBD5PmtQk	Advanced Poi Spinning: Turning with Antispin on a Wall Plane
PlayPoi	40V6WyLjNvg	More on inverting planes for poi wall-plane flowers
PlayPoi	T_6RtUPkP7M	Whirling with Inspins
PlayPoi	AZyUMaIrSgw	Making Butterfly Work: Beginner Poi Lessons
PlayPoi	lsC4nH2XUb0	For no confusion: What is The Sexy?
PlayPoi	NclvWYPBAhw	Advanced Poi: Complex Hybrids: Split-Time meets Same-Time
PlayPoi	bJArCmBbBFE	We make us sexy poi music video together!
PlayPoi	Bzy9GZOzvC4	Triquetra Buzzsaw Fountain
PlayPoi	wZg4uuwqPa0	Poi Spinning: Learn the Mercedes (Triquetra Antispin meets Extension)
PlayPoi	Eh6ZFxGR7lQ	Poi lesson: 2 in 1s are always mode benders
PlayPoi	4HcCGMRNnws	Poi Dancing with Rhythm (My Response to Favo)
PlayPoi	qgoW0X8UYZw	It me, Favo again! I make the Patreon page!
PlayPoi	Wt3ICNGEGBk	Balance clockwise and counterclockwise
PlayPoi	UFnUQqam_3o	Account hacked by this Favo guy!
PlayPoi	U1_7wk2B0JE	Hallo world! I am Favo, brother of Nick! Today I teach the poi!
PlayPoi	hDbHqtuZvVE	Tour of Leviathan, where I've hosted some epic poi retreats!
PlayPoi	uLgY1N74KGI	3-Circle Antispin Poi Fountain (diamond meets box antispin!)
PlayPoi	RAuuNyctwus	3-Circle Poi Fountain, explained. (Definitely nothing unusual going on)
PlayPoi	i1gPsepFvUE	Leviathan Update!
PlayPoi	0SUDOxwSPh8	4.50 Q&A: Developing backward split-time rhythm
PlayPoi	XvCLZ0_TE90	4.49 Exploring how to circle the hand and poi on a plane
PlayPoi	myrZgr2-S34	4.48 Getting cozy with the super important thumbs-inward-behind-the-back position
PlayPoi	zBeb0BsPLLE	4.46 Split time turns in front
PlayPoi	Fwefi1wQUCs	4.47 Controlling poi with the arms crossed
PlayPoi	QDtNhPHKv4g	4.44 Backward 2-beat weaves
PlayPoi	hCHbwBzvNTY	4.45 Backward 3-beat-weave lead-ups
PlayPoi	XKGMYEiT6X8	4.42 The forward 3-beat weave
PlayPoi	AWPYE8X2UDE	4.41 Introducing Reels (Looping the same-time turns)
PlayPoi	zeYUcNbp1EQ	4.39 Introducing Jiggies
PlayPoi	GM6c0kUDKrM	4.40 Crossing one poi front to back, over the head
PlayPoi	an3bzeEei4Y	4.38 Stall and reverse #2 - Getting smooth
PlayPoi	YcrtnXqnYiM	4.37 Poi-fu: Turning with arms in split-time same-direction
PlayPoi	iCxgJsT_Ivk	4.36 Practicing poitruvian arms
PlayPoi	cba5kLCy7VE	3.34 If you are having trouble controlling your planes.... find the Berlin Wall!
PlayPoi	3Ce48kODoqY	3.33 Keep exploring freedom with one poi
PlayPoi	9OfFAc88WAE	3.32 3-beat weave lead-up #2
PlayPoi	e9L_GG8i5dE	3.31 3-beat weave lead-up #1
PlayPoi	LyNXpRqFmB0	3.29 Learning same-time butterfly, starting with the arms
PlayPoi	MyILJqFjEO0	3.30 Exploring same-time butterfly further
PlayPoi	715xAMmBbnk	3.28 Practicing all the variables of same-time turns
PlayPoi	_RH9pwWUqpU	3.27 Smoothing out the same-time turns
PlayPoi	Nf0VmosMK4k	3.26 Bending planes, and split-time butterfly
PlayPoi	8pdcvUMKQJk	3.25 Exploring the modes of poi movement
PlayPoi	AccFs3kZU_s	3.24 Stall and reverse #1 - Getting started
PlayPoi	SalMvvYNwck	3.23 Circling your arms in opposite directions
PlayPoi	BxlR2PtkSFg	3.22 Turning back-and-forth with arms circling split-time same-direction
PlayPoi	zn_j-pMJHCw	3.21 Introducing "Poitruvian Arms"
PlayPoi	T78UYsnZw3w	3.20 Posture and Poi-Fu for Poi
PlayPoi	esMfLtRTkW8	2.16 Crossing poi forward split-time (2-beat weaves)
PlayPoi	nLaJdizS6MY	2.18 Using the world around you for poi feedback
PlayPoi	oHRDrPlUoGc	2.14 Same-same turn: poi up behind the hips (AKA hip reels)
PlayPoi	57J4a-g08Y4	2.13 Same-same turn: poi down behind the shoulders
PlayPoi	ZzmUPwMdkKI	2.17 Give backward split-time crossing a try
PlayPoi	cgjV21r903A	2.15 Crossing both poi together, forward and backward
PlayPoi	Ce5IyhOI3Aw	2.11 Turning Freely with One Poi
PlayPoi	aMkk1YVxLEw	2.12 Same-direction same-time turns: high and low
PlayPoi	gAGux7xtgFo	2.10 Crossing one poi backward
PlayPoi	tbzNZFGidMc	2.9 Crossing One Poi Forward
PlayPoi	um9lu7a1t-w	2.8 Swinging, spinning, and controlling the plane of one poi
PlayPoi	45Ch7g_sFK0	2.7 Warming Up While Exploring the Modes of Movement
PlayPoi	vbnfJt6CqFk	2.6 The Second Thing You Should do with Your Poi: Hit Yourself, a Lot!
PlayPoi	xe_6-rEvbLE	2.5 The First Thing You Should do with Your Poi
PlayPoi	7xUgbIgU1II	1.4 Directions, orientation, and how to follow these videos
PlayPoi	0BCAcM1ORHs	1.3 Important Theory on Warming Up, Stretching, posture, and your health
PlayPoi	mzxzgBq_7Bg	1.1 Welcome to the Poi Spinning Beginner Series!
PlayPoi	WWFmYwQLSGQ	Inspired with Fire Poi at Leviathan
PlayPoi	X0DAiLlYTXM	Ty's Fire Dance at Leviathan
PlayPoi	Oopc5e6_wKE	Loop 002   Day1 s21
PlayPoi	d9e2w8tB6fw	Loop 003    Day1 s21
PlayPoi	thH6EVMUJ4c	looping split-time-same-direction antispin wall-plane flower from front
PlayPoi	0KUPQVHAo4o	looping antispin same-direction-split-time wall-plane flower from behind
PlayPoi	oy_lZDrCt8o	looping antispin split-time-same-direction wall-plane flower from side
PlayPoi	mx_oad5vJos	looping antispin weave from side
PlayPoi	QWJKTzZ3VRs	looping antispin weave from front
PlayPoi	mAsKebbql6U	looping turning with behind the back weaves
PlayPoi	TjHwl3_x9Zk	looping backward behind the back weave
PlayPoi	KsMaqWw00kk	looping forward behind the back weave
PlayPoi	ZYOReJEi5SY	Loop 016 Day1 s21 (backward standard pendulum weave)
PlayPoi	AcODi6wfcUY	Loop 026   Day1 s21 (turning with st opposites)
PlayPoi	SW96PqOxdS0	Loop 001 Day1 s21 (antispin buzzsaw)
PlayPoi	gfOEFS9Tdqk	Nick and Aifique Fire Dance Finale
PlayPoi	J9m2eU4sbQg	Leviathan Poi Retreat Begins June 15
PlayPoi	aKA0gRdRxCE	Poi Tunnels
PlayPoi	2yBRQIr9PdA	Zelda release
PlayPoi	qnB7NCr_82o	Flexibility vs Planes and Body Movement while alternating poi butterfly behind the shoulders
PlayPoi	YWGTuSS-O9I	Playing Poi at Wild Sun
PlayPoi	vvmnZcUd7Ag	Getting rolling with poi in Costa Rica
PlayPoi	D-TyjwB5NE4	Playing poi in the Wild Sun studio
PlayPoi	v6g1vuQ9fm8	Split-opposites poi flower switchback pattern!
PlayPoi	zKpxpxNjQmQ	Beginner Poi Spinning Tutorial: Seeing Weaves as Wall Planes Will Set You Free
PlayPoi	ePLmJaJ9LVs	Fire Dancing with Live Music by Vaughan Matthews, and lots of FWOOSH
PlayPoi	DrZXj4luUdY	4x4 Fountain Can Make a 6-Inspin Poi Flower
PlayPoi	OQZN6yycUgM	Poi Flowers: 1-inspins meet triquetras explained!
PlayPoi	ydZWRaxVGag	Sideways 1-inpsins combo compared to sideways triquetras: Poi flowers explored!
PlayPoi	ontqP9mG854	Jamming with Visual Poi at Leviathan
